62.9, -21.9575, -2.50928
63, -22.0833, -2.52953
63.1, -22.2104, -2.56325
63.2, -22.3396, -2.60962
63.3, -22.4714, -2.6676
63.4, -22.6063, -2.73585
63.5, -22.745, -2.81266
63.6, -22.8876, -2.89592
63.7, -23.0346, -2.98303
63.8, -23.1859, -3.07089
63.9, -23.3416, -3.15584
64, -23.5015, -3.23379
64.1, -23.665, -3.30022
64.2, -23.8315, -3.35039
64.3, -24.0001, -3.37955
64.4, -24.1695, -3.38325
64.5, -24.3384, -3.35761
64.6, -24.5052, -3.29965
64.7, -24.6684, -3.20751
64.8, -24.826, -3.08059
64.9, -24.9764, -2.91959
65, -25.1179, -2.72644
65.1, -25.2491, -2.50406
65.2, -25.3684, -2.25615
65.3, -25.4747, -1.98685
65.4, -25.567, -1.70057
65.5, -25.6447, -1.40167
65.6, -25.7072, -1.09436
65.7, -25.7542, -0.782605
65.8, -25.7855, -0.470085
65.9, -25.8012, -0.160204
66, -25.8015, 0.143854
66.1, -25.7868, 0.439073
66.2, -25.7576, 0.722545
66.3, -25.7145, 0.99142
66.4, -25.6584, 1.24289
66.5, -25.5902, 1.47417
66.6, -25.511, 1.68259
66.7, -25.422, 1.8656
66.8, -25.3245, 2.02092
66.9, -25.2199, 2.14663
67, -25.1098, 2.2413
67.1, -24.9958, 2.30405
67.2, -24.8794, 2.33469
67.3, -24.7623, 2.33365
67.4, -24.646, 2.30205
67.5, -24.5321, 2.24152
67.6, -24.4219, 2.15416
67.7, -24.3167, 2.04236
67.8, -24.2176, 1.90866
67.9, -24.1258, 1.75562
68, -24.0421, 1.58569
68.1, -23.9672, 1.40111
68.2, -23.902, 1.20387
68.3, -23.8469, 0.995675
68.4, -23.8024, 0.777971
68.5, -23.7691, 0.551941
68.6, -23.7472, 0.318574
68.7, -23.7372, 0.0787207
68.8, -23.7393, -0.166835
68.9, -23.7539, -0.417292
69, -23.7811, -0.671751
69.1, -23.8211, -0.929123
