0.286, 0.382623, 0.336139, 0.747769, 0.068611
0.287, 0.385265, 0.337249, 0.730346, 0.062513
0.288, 0.387948, 0.338326, 0.712521, 0.0567351
0.289, 0.390671, 0.339369, 0.694287, 0.0513121
0.29, 0.393436, 0.340372, 0.675638, 0.0462821
0.291, 0.396243, 0.341331, 0.656573, 0.0416864
0.292, 0.399091, 0.342243, 0.637091, 0.0375698
0.293, 0.40198, 0.343102, 0.617198, 0.0339805
0.294, 0.40491, 0.343903, 0.596901, 0.0309696
0.295, 0.407878, 0.344641, 0.576217, 0.0285911
0.296, 0.410883, 0.34531, 0.555166, 0.0269009
0.297, 0.413922, 0.345904, 0.533778, 0.0259561
0.298, 0.416991, 0.346419, 0.512089, 0.0258135
0.299, 0.420085, 0.346847, 0.490145, 0.0265282
0.3, 0.4232, 0.347185, 0.468003, 0.0281515
0.301, 0.426327, 0.347427, 0.445727, 0.030729
0.302, 0.429461, 0.34757, 0.42339, 0.0342979
0.303, 0.432593, 0.347611, 0.401073, 0.0388851
0.304, 0.435714, 0.347549, 0.378862, 0.0445054
0.305, 0.438816, 0.347384, 0.356844, 0.0511595
0.306, 0.441889, 0.347117, 0.335109, 0.0588339
0.307, 0.444926, 0.34675, 0.313741, 0.0675004
0.308, 0.447918, 0.346288, 0.29282, 0.0771178
0.309, 0.450858, 0.345737, 0.272416, 0.087633
0.31, 0.453741, 0.345102, 0.25259, 0.0989837
0.311, 0.456561, 0.34439, 0.23339, 0.111101
0.312, 0.459315, 0.343609, 0.214853, 0.123911
0.313, 0.462, 0.342766, 0.197005, 0.13734
0.314, 0.464614, 0.341869, 0.17986, 0.151314
0.315, 0.467158, 0.340924, 0.163422, 0.165762
0.316, 0.469631, 0.339938, 0.14769, 0.180616
0.317, 0.472035, 0.338919, 0.132652, 0.195814
0.318, 0.474371, 0.33787, 0.118293, 0.211298
0.319, 0.476641, 0.336798, 0.104594, 0.227017
0.32, 0.478847, 0.335708, 0.0915324, 0.242924
0.321, 0.480992, 0.334602, 0.0790839, 0.258977
0.322, 0.483078, 0.333486, 0.067223, 0.275142
0.323, 0.485108, 0.332362, 0.0559237, 0.291385
0.324, 0.487084, 0.331232, 0.0451599, 0.307679
0.325, 0.489009, 0.3301, 0.034906, 0.324
0.326, 0.490886, 0.328967, 0.0251369, 0.340328
0.327, 0.492717, 0.327836, 0.0158284, 0.356645
0.328, 0.494504, 0.326706, 0.00695725, 0.372935
0.329, 0.49625, 0.325581, -0.00149885, 0.389186
0.33, 0.497956, 0.324461, -0.00956102, 0.405387
0.331, 0.499625, 0.323347, -0.0172493, 0.421528
0.332, 0.501258, 0.32224, -0.0245826, 0.437601
0.333, 0.502858, 0.32114, -0.031579, 0.453601
0.334, 0.504426, 0.320048, -0.0382551, 0.469521
0.335, 0.505963, 0.318964, -0.044627, 0.485357
0.336, 0.507471, 0.317889, -0.0507095, 0.501106
0.337, 0.508952, 0.316824, -0.0565168, 0.516765
0.338, 0.510406, 0.315767, -0.0620619, 0.532331
0.339, 0.511836, 0.31472, -0.0673574, 0.547802
0.34, 0.513241, 0.313682, -0.0724149, 0.563178
0.341, 0.514625, 0.312654, -0.0772454, 0.578457
0.342, 0.515986, 0.311636, -0.0818591, 0.593639
0.343, 0.517327, 0.310628, -0.0862659, 0.608723
0.344, 0.518647, 0.309629, -0.0904749, 0.623709
0.345, 0.519949, 0.30864, -0.0944945, 0.638598
0.346, 0.521233, 0.307661, -0.0983331, 0.653389
0.347, 0.5225, 0.306692, -0.101998, 0.668084
0.348, 0.52375, 0.305732, -0.105497, 0.682683
0.349, 0.524984, 0.304781, -0.108836, 0.697186
0.35, 0.526202, 0.303841, -0.112023, 0.711594
0.351, 0.527406, 0.302909, -0.115062, 0.725908
0.352, 0.528596, 0.301987, -0.117961, 0.74013
0.353, 0.529772, 0.301074, -0.120723, 0.754259
0.354, 0.530936, 0.30017, -0.123355, 0.768298
0.355, 0.532086, 0.299275, -0.125862, 0.782246
0.356, 0.533225, 0.298389, -0.128247, 0.796106
0.357, 0.534352, 0.297512, -0.130516, 0.809878
0.358, 0.535467, 0.296644, -0.132672, 0.823564
0.359, 0.536572, 0.295784, -0.13472, 0.837164
0.36, 0.537666, 0.294932, -0.136664, 0.850679
0.361, 0.538751, 0.294089, -0.138506, 0.864111
0.362, 0.539825, 0.293254, -0.14025, 0.877461
0.363, 0.54089, 0.292427, -0.141901, 0.89073
0.364, 0.541946, 0.291608, -0.143459, 0.903919
0.365, 0.542993, 0.290797, -0.14493, 0.91703
0.366, 0.544032, 0.289994, -0.146315, 0.930062
0.367, 0.545062, 0.289198, -0.147618, 0.943017
0.368, 0.546084, 0.28841, -0.14884, 0.955897
0.369, 0.547098, 0.28763, -0.149985, 0.968703
0.37, 0.548105, 0.286857, -0.151054, 0.981435
0.371, 0.549105, 0.286091, -0.15205, 0.994094
0.372, 0.550098, 0.285332, -0.152976, 1.00668
0.373, 0.551083, 0.28458, -0.153832, 1.0192
0.374, 0.552062, 0.283835, -0.154622, 1.03165
0.375, 0.553035, 0.283098, -0.155347, 1.04402
0.376, 0.554001, 0.282366, -0.156009, 1.05634
0.377, 0.554961, 0.281642, -0.15661, 1.06858
0.378, 0.555915, 0.280924, -0.157151, 1.08076
0.379, 0.556863, 0.280213, -0.157634, 1.09287
0.38, 0.557806, 0.279508, -0.158061, 1.10492
0.381, 0.558743, 0.278809, -0.158432, 1.11691
0.382, 0.559675, 0.278117, -0.158751, 1.12883
0.383, 0.560602, 0.277431, -0.159017, 1.14069
0.384, 0.561523, 0.276751, -0.159233, 1.15249
0.385, 0.56244, 0.276077, -0.159399, 1.16423
0.386, 0.563352, 0.275408, -0.159517, 1.17592
0.387, 0.564259, 0.274746, -0.159588, 1.18754
0.388, 0.565161, 0.274089, -0.159614, 1.19911
0.389, 0.566059, 0.273439, -0.159594, 1.21061
0.39, 0.566953, 0.272793, -0.159532, 1.22207
0.391, 0.567843, 0.272154, -0.159426, 1.23346
0.392, 0.568728, 0.271519, -0.159279, 1.24481
0.393, 0.569609, 0.270891, -0.159092, 1.25609
0.394, 0.570486, 0.270267, -0.158865, 1.26733
0.395, 0.57136, 0.269649, -0.158599, 1.27851
0.396, 0.57223, 0.269036, -0.158295, 1.28964
0.397, 0.573095, 0.268429, -0.157955, 1.30071
0.398, 0.573958, 0.267826, -0.157578, 1.31174
0.399, 0.574817, 0.267228, -0.157166, 1.32272
0.4, 0.575672, 0.266636, -0.15672, 1.33364
0.401, 0.576524, 0.266048, -0.156239, 1.34452
0.402, 0.577373, 0.265465, -0.155726, 1.35535
0.403, 0.578218, 0.264887, -0.15518, 1.36613
0.404, 0.57906, 0.264314, -0.154603, 1.37686
0.405, 0.579899, 0.263745, -0.153995, 1.38755
0.406, 0.580736, 0.263181, -0.153356, 1.39819
0.407, 0.581569, 0.262622, -0.152688, 1.40878
0.408, 0.582399, 0.262067, -0.15199, 1.41933
0.409, 0.583226, 0.261517, -0.151264, 1.42983
0.41, 0.584051, 0.260971, -0.15051, 1.44029
0.411, 0.584873, 0.26043, -0.149729, 1.4507
0.412, 0.585692, 0.259893, -0.14892, 1.46107
0.413, 0.586509, 0.25936, -0.148086, 1.4714
0.414, 0.587323, 0.258831, -0.147225, 1.48169
0.415, 0.588134, 0.258307, -0.14634, 1.49193
0.416, 0.588943, 0.257787, -0.145429, 1.50213
0.417, 0.589749, 0.257271, -0.144495, 1.51229
0.418, 0.590554, 0.256759, -0.143536, 1.52241
0.419, 0.591355, 0.256251, -0.142554, 1.53249
0.42, 0.592155, 0.255747, -0.141548, 1.54253
0.421, 0.592952, 0.255247, -0.140521, 1.55253
0.422, 0.593747, 0.254751, -0.139471, 1.56249
0.423, 0.59454, 0.254259, -0.138399, 1.57241
0.424, 0.595331, 0.253771, -0.137306, 1.58229
0.425, 0.596119, 0.253286, -0.136192, 1.59214
0.426, 0.596906, 0.252805, -0.135058, 1.60195
0.427, 0.59769, 0.252328, -0.133903, 1.61172
0.428, 0.598473, 0.251855, -0.132728, 1.62145
0.429, 0.599253, 0.251386, -0.131534, 1.63114
0.43, 0.600032, 0.25092, -0.13032, 1.6408
0.431, 0.600809, 0.250457, -0.129088, 1.65043
0.432, 0.601584, 0.249998, -0.127837, 1.66002
0.433, 0.602357, 0.249543, -0.126568, 1.66957
0.434, 0.603128, 0.249091, -0.125281, 1.67909
0.435, 0.603898, 0.248643, -0.123976, 1.68857
0.436, 0.604665, 0.248198, -0.122654, 1.69802
0.437, 0.605432, 0.247756, -0.121315, 1.70744
0.438, 0.606196, 0.247318, -0.11996, 1.71682
0.439, 0.606959, 0.246883, -0.118587, 1.72617
0.44, 0.60772, 0.246452, -0.117199, 1.73548
0.441, 0.608479, 0.246023, -0.115794, 1.74477
0.442, 0.609237, 0.245598, -0.114374, 1.75402
0.443, 0.609994, 0.245176, -0.112939, 1.76324
0.444, 0.610749, 0.244758, -0.111488, 1.77242
0.445, 0.611502, 0.244342, -0.110022, 1.78158
0.446, 0.612254, 0.24393, -0.108541, 1.7907
0.447, 0.613005, 0.243521, -0.107046, 1.79979
0.448, 0.613754, 0.243115, -0.105537, 1.80885
0.449, 0.614501, 0.242712, -0.104014, 1.81788
0.45, 0.615248, 0.242312, -0.102477, 1.82688
0.451, 0.615993, 0.241915, -0.100926, 1.83585
0.452, 0.616736, 0.241521, -0.0993614, 1.84479
0.453, 0.617478, 0.24113, -0.0977839, 1.8537
0.454, 0.618219, 0.240741, -0.0961934, 1.86259
0.455, 0.618959, 0.240356, -0.09459, 1.87144
0.456, 0.619697, 0.239974, -0.092974, 1.88026
0.457, 0.620435, 0.239595, -0.0913455, 1.88905
0.458, 0.62117, 0.239218, -0.0897048, 1.89782
0.459, 0.621905, 0.238844, -0.0880519, 1.90656
0.46, 0.622639, 0.238473, -0.0863872, 1.91527
0.461, 0.623371, 0.238105, -0.0847106, 1.92395
0.462, 0.624102, 0.23774, -0.0830225, 1.9326
0.463, 0.624832, 0.237377, -0.081323, 1.94123
0.464, 0.625561, 0.237017, -0.0796122, 1.94983
0.465, 0.626289, 0.23666, -0.0778904, 1.9584
0.466, 0.627016, 0.236305, -0.0761576, 1.96695
0.467, 0.627741, 0.235953, -0.074414, 1.97547
0.468, 0.628466, 0.235604, -0.0726597, 1.98396
0.469, 0.62919, 0.235257, -0.070895, 1.99243
0.47, 0.629912, 0.234913, -0.0691199, 2.00087
0.471, 0.630633, 0.234571, -0.0673347, 2.00929
0.472, 0.631354, 0.234232, -0.0655393, 2.01768
0.473, 0.632073, 0.233896, -0.0637341, 2.02604
0.474, 0.632792, 0.233562, -0.061919, 2.03438
0.475, 0.633509, 0.233231, -0.0600943, 2.04269
0.476, 0.634226, 0.232902, -0.05826, 2.05098
0.477, 0.634942, 0.232575, -0.0564164, 2.05925
0.478, 0.635656, 0.232251, -0.0545634, 2.06749
0.479, 0.63637, 0.23193, -0.0527014, 2.0757
0.48, 0.637083, 0.23161, -0.0508302, 2.0839
0.481, 0.637795, 0.231294, -0.0489502, 2.09206
0.482, 0.638506, 0.230979, -0.0470614, 2.10021
0.483, 0.639216, 0.230667, -0.0451638, 2.10833
0.484, 0.639926, 0.230358, -0.0432577, 2.11642
0.485, 0.640634, 0.23005, -0.0413432, 2.1245
0.486, 0.641342, 0.229745, -0.0394202, 2.13255
0.487, 0.642049, 0.229443, -0.0374891, 2.14057
0.488, 0.642755, 0.229142, -0.0355497, 2.14858
0.489, 0.64346, 0.228844, -0.0336024, 2.15656
0.49, 0.644165, 0.228548, -0.0316471, 2.16452
0.491, 0.644868, 0.228255, -0.029684, 2.17245
